year,class,emirate,nationality,guests,nights
1993,2 star,  Ras Al Khaima & Fujeira ,Iraq,0,0
1992,5 star,abu dhabi,Iraq,125,225
1992,4 star,abu dhabi,Iraq,131,2080
1992,3 star ,abu dhabi,Iraq,109,144
1992,2 star,abu dhabi,Iraq,0,0
1992,5 star,dubai,Iraq,461,1341
1992,4 star,dubai,Iraq,230,336
1992,3 star ,dubai,Iraq,66,130
1992,2 star,dubai,Iraq,132,297
1992,5 star,sharjah,Iraq,153,372
1992,4 star,sharjah,Iraq,136,619
1992,3 star ,sharjah,Iraq,0,0
1992,2 star,sharjah,Iraq,0,0
1992,5 star, Ajman and Umm Al-Qiwain,Iraq,0,0
1992,4 star, Ajman and Umm Al-Qiwain,Iraq,0,0
1992,3 star , Ajman and Umm Al-Qiwain,Iraq,0,0
1992,2 star, Ajman and Umm Al-Qiwain,Iraq,0,0
1992,5 star,  Ras Al Khaima & Fujeira ,Iraq,0,0
1992,4 star,  Ras Al Khaima & Fujeira ,Iraq,0,0
1992,3 star ,  Ras Al Khaima & Fujeira ,Iraq,0,0
1992,2 star,  Ras Al Khaima & Fujeira ,Iraq,0,0
1991,5 star,abu dhabi,Iraq,129,346
1991,4 star,abu dhabi,Iraq,201,2178
1991,3 star ,abu dhabi,Iraq,151,220
1991,2 star,abu dhabi,Iraq,0,0
1991,5 star,dubai,Iraq,206,473
1991,4 star,dubai,Iraq,52,124
1991,3 star ,dubai,Iraq,20,111
1991,2 star,dubai,Iraq,34,48
1991,5 star,sharjah,Iraq,210,420
1991,4 star,sharjah,Iraq,143,1626
1991,3 star ,sharjah,Iraq,0,0
1991,2 star,sharjah,Iraq,0,0
1991,5 star, Ajman and Umm Al-Qiwain,Iraq,0,0
1991,4 star, Ajman and Umm Al-Qiwain,Iraq,0,0
1991,3 star , Ajman and Umm Al-Qiwain,Iraq,0,0
1991,2 star, Ajman and Umm Al-Qiwain,Iraq,0,0
1991,5 star,  Ras Al Khaima & Fujeira ,Iraq,0,0
1991,4 star,  Ras Al Khaima & Fujeira ,Iraq,0,0
1991,3 star ,  Ras Al Khaima & Fujeira ,Iraq,0,0
1991,2 star,  Ras Al Khaima & Fujeira ,Iraq,0,0
1990,5 star,abu dhabi,Iraq,405,1308
1990,4 star,abu dhabi,Iraq,709,6048
1990,3 star ,abu dhabi,Iraq,81,139
1990,2 star,abu dhabi,Iraq,0,0
1990,5 star,dubai,Iraq,646,1990
1990,4 star,dubai,Iraq,471,1362
1990,3 star ,dubai,Iraq,166,715
1990,2 star,dubai,Iraq,212,873
1990,5 star,sharjah,Iraq,487,1686
1990,4 star,sharjah,Iraq,439,5077
1990,3 star ,sharjah,Iraq,0,0
1990,2 star,sharjah,Iraq,0,0
1990,5 star, Ajman and Umm Al-Qiwain,Iraq,0,0
1990,4 star, Ajman and Umm Al-Qiwain,Iraq,0,0
1990,3 star , Ajman and Umm Al-Qiwain,Iraq,0,0
1990,2 star, Ajman and Umm Al-Qiwain,Iraq,0,0
1990,5 star,  Ras Al Khaima & Fujeira ,Iraq,0,0
1990,4 star,  Ras Al Khaima & Fujeira ,Iraq,0,0
1990,3 star ,  Ras Al Khaima & Fujeira ,Iraq,0,0
1990,2 star,  Ras Al Khaima & Fujeira ,Iraq,0,0
1989,5 star,abu dhabi,Iraq,722,2276
1989,4 star,abu dhabi,Iraq,602,4600
1989,3 star ,abu dhabi,Iraq,0,0
1989,2 star,abu dhabi,Iraq,0,0
1989,5 star,dubai,Iraq,1283,3275
1989,4 star,dubai,Iraq,645,2143
1989,3 star ,dubai,Iraq,124,568
1989,2 star,dubai,Iraq,131,527
1989,5 star,sharjah,Iraq,626,2087
1989,4 star,sharjah,Iraq,469,5300
1989,3 star ,sharjah,Iraq,0,0
1989,2 star,sharjah,Iraq,0,0
1989,5 star, Ajman and Umm Al-Qiwain,Iraq,0,0
1989,4 star, Ajman and Umm Al-Qiwain,Iraq,0,0
1989,3 star , Ajman and Umm Al-Qiwain,Iraq,0,0
1989,2 star, Ajman and Umm Al-Qiwain,Iraq,0,0
1989,5 star,  Ras Al Khaima & Fujeira ,Iraq,0,0
1989,4 star,  Ras Al Khaima & Fujeira ,Iraq,0,0
1989,3 star ,  Ras Al Khaima & Fujeira ,Iraq,0,0
1989,2 star,  Ras Al Khaima & Fujeira ,Iraq,0,0
1988,5 star,abu dhabi,Iraq,849,2114
1988,4 star,abu dhabi,Iraq,493,3340
1988,3 star ,abu dhabi,Iraq,0,0
1988,2 star,abu dhabi,Iraq,0,0
1988,5 star,dubai,Iraq,1081,3440
1988,4 star,dubai,Iraq,435,1414
1988,3 star ,dubai,Iraq,57,170
1988,2 star,dubai,Iraq,6,11
1988,5 star,sharjah,Iraq,698,3104
1988,4 star,sharjah,Iraq,509,6074
1988,3 star ,sharjah,Iraq,0,0
1988,2 star,sharjah,Iraq,0,0
1988,5 star, Ajman and Umm Al-Qiwain,Iraq,0,0
1988,4 star, Ajman and Umm Al-Qiwain,Iraq,0,0
1988,3 star , Ajman and Umm Al-Qiwain,Iraq,0,0
1988,2 star, Ajman and Umm Al-Qiwain,Iraq,0,0
1988,5 star,  Ras Al Khaima & Fujeira ,Iraq,0,0
1988,4 star,  Ras Al Khaima & Fujeira ,Iraq,0,0
1988,3 star ,  Ras Al Khaima & Fujeira ,Iraq,0,0
1988,2 star,  Ras Al Khaima & Fujeira ,Iraq,0,0
1987,5 star,abu dhabi,Iraq,529,1728
1987,4 star,abu dhabi,Iraq,643,3351
1987,3 star ,abu dhabi,Iraq,0,0
1987,2 star,abu dhabi,Iraq,0,0
1987,5 star,dubai,Iraq,1575,3564
1987,4 star,dubai,Iraq,470,1120
1987,3 star ,dubai,Iraq,41,109
1987,2 star,dubai,Iraq,0,0
1987,5 star,sharjah,Iraq,707,1867
1987,4 star,sharjah,Iraq,407,7764
1987,3 star ,sharjah,Iraq,0,0
1987,2 star,sharjah,Iraq,0,0
1987,5 star, Ajman and Umm Al-Qiwain,Iraq,0,0
1987,4 star, Ajman and Umm Al-Qiwain,Iraq,0,0
1987,3 star , Ajman and Umm Al-Qiwain,Iraq,0,0
1987,2 star, Ajman and Umm Al-Qiwain,Iraq,0,0
1987,5 star,  Ras Al Khaima & Fujeira ,Iraq,0,0
1987,4 star,  Ras Al Khaima & Fujeira ,Iraq,0,0
1987,3 star ,  Ras Al Khaima & Fujeira ,Iraq,0,0
1987,2 star,  Ras Al Khaima & Fujeira ,Iraq,0,0
1986,5 star,abu dhabi,Iraq,811,1952
1986,4 star,abu dhabi,Iraq,505,3176
1986,3 star ,abu dhabi,Iraq,0,0
1986,2 star,abu dhabi,Iraq,0,0
1986,5 star,dubai,Iraq,1225,3499
1986,4 star,dubai,Iraq,321,838
1986,3 star ,dubai,Iraq,41,147
1986,2 star,dubai,Iraq,0,27
1986,5 star,sharjah and Ajman,Iraq,707,2412
1986,4 star,sharjah and Ajman,Iraq,396,7322
1986,3 star ,sharjah and Ajman,Iraq,0,0
1986,2 star,sharjah and Ajman,Iraq,0,0
1986,5 star, Umm Al-Qiwain,Iraq,0,0
1986,4 star, Umm Al-Qiwain,Iraq,0,0
1986,3 star , Umm Al-Qiwain,Iraq,0,0
1986,2 star, Umm Al-Qiwain,Iraq,0,0
1986,5 star,  Ras Al Khaima & Fujeira ,Iraq,0,0
1986,4 star,  Ras Al Khaima & Fujeira ,Iraq,0,0
1986,3 star ,  Ras Al Khaima & Fujeira ,Iraq,0,0
1986,2 star,  Ras Al Khaima & Fujeira ,Iraq,0,0
1985,5 star,abu dhabi,Iraq,636,2070
1985,4 star,abu dhabi,Iraq,601,3938
1985,3 star ,abu dhabi,Iraq,0,0
1985,2 star,abu dhabi,Iraq,0,0
1985,5 star,dubai,Iraq,1946,4171
1985,4 star,dubai,Iraq,216,1524
1985,3 star ,dubai,Iraq,48,134
1985,2 star,dubai,Iraq,6,46
1985,5 star,sharjah and Ajman,Iraq,2853,10192
1985,4 star,sharjah and Ajman,Iraq,1017,6340
1985,3 star ,sharjah and Ajman,Iraq,0,0
1985,2 star,sharjah and Ajman,Iraq,0,0
1985,5 star, Umm Al-Qiwain,Iraq,0,0
1985,4 star, Umm Al-Qiwain,Iraq,0,0
1985,3 star , Umm Al-Qiwain,Iraq,0,0
1985,2 star, Umm Al-Qiwain,Iraq,0,0
1985,5 star,  Ras Al Khaima & Fujeira ,Iraq,0,0
1985,4 star,  Ras Al Khaima & Fujeira ,Iraq,0,0
1985,3 star ,  Ras Al Khaima & Fujeira ,Iraq,0,0
1985,2 star,  Ras Al Khaima & Fujeira ,Iraq,0,0
2005,5 star,abu dhabi,Iraq,786,2437
2005,4 star,abu dhabi,Iraq,1637,5203
2005,3 star ,abu dhabi,Iraq,383,589
2005,2 star,abu dhabi,Iraq,-,-
2005,5 star,dubai,Iraq,3612,7473
2005,4 star,dubai,Iraq,3317,9616
2005,3 star ,dubai,Iraq,9492,29022
2005,2 star,dubai,Iraq,9729,35368
2005,5 star,sharjah and Ajman,Iraq,373,1704
2005,4 star,sharjah and Ajman,Iraq,804,1807
2005,3 star ,sharjah and Ajman,Iraq,945,6454
2005,2 star,sharjah and Ajman,Iraq,119,230
2005,5 star, Umm Al-Qiwain,Iraq,71,77
2005,4 star, Umm Al-Qiwain,Iraq,20,76
2005,3 star , Umm Al-Qiwain,Iraq,-,-
2005,2 star, Umm Al-Qiwain,Iraq,897,2479
2005,5 star,  Ras Al Khaima & Fujeira ,Iraq,58,106
2005,4 star,  Ras Al Khaima & Fujeira ,Iraq,229,1372
2005,3 star ,  Ras Al Khaima & Fujeira ,Iraq,100,190
2005,2 star,  Ras Al Khaima & Fujeira ,Iraq,-,-
2004,5 star,abu dhabi,Iraq,1162,3125
2004,4 star,abu dhabi,Iraq,1475,7870
2004,3 star ,abu dhabi,Iraq,222,457
2004,2 star,abu dhabi,Iraq,-,-
2004,5 star,dubai,Iraq,2003,4483
2004,4 star,dubai,Iraq,2731,9594
2004,3 star ,dubai,Iraq,7860,23573
2004,2 star,dubai,Iraq,6422,24123
2004,5 star,sharjah and Ajman,Iraq,332,735
2004,4 star,sharjah and Ajman,Iraq,645,1530
2004,3 star ,sharjah and Ajman,Iraq,366,2085
2004,2 star,sharjah and Ajman,Iraq,85,138
2004,5 star, Umm Al-Qiwain,Iraq,40,64
2004,4 star, Umm Al-Qiwain,Iraq,-,-
2004,3 star , Umm Al-Qiwain,Iraq,-,-
2004,2 star, Umm Al-Qiwain,Iraq,228,1472
2004,5 star,  Ras Al Khaima & Fujeira ,Iraq,71,144
2004,4 star,  Ras Al Khaima & Fujeira ,Iraq,152,458
2004,3 star ,  Ras Al Khaima & Fujeira ,Iraq,57,111
2004,2 star,  Ras Al Khaima & Fujeira ,Iraq,-,-
2003,5 star,abu dhabi,Iraq,1393,3059
2003,4 star,abu dhabi,Iraq,1273,5282
2003,3 star ,abu dhabi,Iraq,103,169
2003,2 star,abu dhabi,Iraq,0,0
2003,5 star,dubai,Iraq,1659,3557
2003,4 star,dubai,Iraq,2205,5070
2003,3 star ,dubai,Iraq,4939,12764
2003,2 star,dubai,Iraq,3773,12501
2003,5 star,sharjah and Ajman,Iraq,1025,2337
2003,4 star,sharjah and Ajman,Iraq,1213,2735
2003,3 star ,sharjah and Ajman,Iraq,309,1145
2003,2 star,sharjah and Ajman,Iraq,152,302
2003,5 star, Umm Al-Qiwain,Iraq,123,243
2003,4 star, Umm Al-Qiwain,Iraq,7,25
2003,3 star , Umm Al-Qiwain,Iraq,0,0
2003,2 star, Umm Al-Qiwain,Iraq,88,1002
2003,5 star,  Ras Al Khaima & Fujeira ,Iraq,27,61
2003,4 star,  Ras Al Khaima & Fujeira ,Iraq,62,101
2003,3 star ,  Ras Al Khaima & Fujeira ,Iraq,50,160
2003,2 star,  Ras Al Khaima & Fujeira ,Iraq,0,0
2002,5 star,abu dhabi,Iraq,792,1024
2002,4 star,abu dhabi,Iraq,1249,3693
2002,3 star ,abu dhabi,Iraq,259,355
2002,2 star,abu dhabi,Iraq,0,0
2002,5 star,dubai,Iraq,1792,3626
2002,4 star,dubai,Iraq,2315,5387
2002,3 star ,dubai,Iraq,6015,15444
2002,2 star,dubai,Iraq,4106,13391
2002,5 star,sharjah and Ajman,Iraq,301,939
2002,4 star,sharjah and Ajman,Iraq,768,1725
2002,3 star ,sharjah and Ajman,Iraq,456,783
2002,2 star,sharjah and Ajman,Iraq,48,95
2002,5 star, Umm Al-Qiwain,Iraq,67,141
2002,4 star, Umm Al-Qiwain,Iraq,2,22
2002,3 star , Umm Al-Qiwain,Iraq,0,0
2002,2 star, Umm Al-Qiwain,Iraq,76,852
2002,5 star,  Ras Al Khaima & Fujeira ,Iraq,77,239
2002,4 star,  Ras Al Khaima & Fujeira ,Iraq,113,204
2002,3 star ,  Ras Al Khaima & Fujeira ,Iraq,85,399
2002,2 star,  Ras Al Khaima & Fujeira ,Iraq,0,0
2001,5 star,abu dhabi,Iraq,200,556
2001,4 star,abu dhabi,Iraq,1118,3465
2001,3 star ,abu dhabi,Iraq,180,281
2001,2 star,abu dhabi,Iraq,0,0
2001,5 star,dubai,Iraq,855,2053
2001,4 star,dubai,Iraq,2015,4363
2001,3 star ,dubai,Iraq,4221,12114
2001,2 star,dubai,Iraq,3351,10818
2001,5 star,sharjah and Ajman,Iraq,254,1170
2001,4 star,sharjah and Ajman,Iraq,1053,3466
2001,3 star ,sharjah and Ajman,Iraq,0,0
2001,2 star,sharjah and Ajman,Iraq,0,0
2001,5 star, Umm Al-Qiwain,Iraq,0,0
2001,4 star, Umm Al-Qiwain,Iraq,96,1242
2001,3 star , Umm Al-Qiwain,Iraq,0,0
2001,2 star, Umm Al-Qiwain,Iraq,0,0
2001,5 star,  Ras Al Khaima & Fujeira ,Iraq,73,102
2001,4 star,  Ras Al Khaima & Fujeira ,Iraq,108,336
2001,3 star ,  Ras Al Khaima & Fujeira ,Iraq,99,390
2001,2 star,  Ras Al Khaima & Fujeira ,Iraq,0,0
2000,5 star,abu dhabi,Iraq,177,837
2000,4 star,abu dhabi,Iraq,1249,6008
2000,3 star ,abu dhabi,Iraq,187,246
2000,2 star,abu dhabi,Iraq,0,0
2000,5 star,dubai,Iraq,550,1253
2000,4 star,dubai,Iraq,1756,2984
2000,3 star ,dubai,Iraq,4444,13190
2000,2 star,dubai,Iraq,2887,7938
2000,5 star,sharjah,Iraq,337,1125
2000,4 star,sharjah,Iraq,1143,5298
2000,3 star ,sharjah,Iraq,0,0
2000,2 star,sharjah,Iraq,0,0
1999,5 star,abu dhabi,Iraq,169,431
1999,4 star,abu dhabi,Iraq,1134,6057
1999,3 star ,abu dhabi,Iraq,153,274
1999,2 star,abu dhabi,Iraq,0,0
1999,5 star,dubai,Iraq,1251,2598
1999,4 star,dubai,Iraq,2638,5854
1999,3 star ,dubai,Iraq,1863,6650
1999,2 star,dubai,Iraq,2146,6024
1999,5 star,sharjah,Iraq,707,1374
1999,4 star,sharjah,Iraq,842,4577
1999,3 star ,sharjah,Iraq,0,0
1999,2 star,sharjah,Iraq,0,0
1998,5 star,abu dhabi,Iraq,130,543
1998,4 star,abu dhabi,Iraq,655,5557
1998,3 star ,abu dhabi,Iraq,87,305
1998,2 star,abu dhabi,Iraq,0,0
1998,5 star,dubai,Iraq,1134,2353
1998,4 star,dubai,Iraq,1127,3042
1998,3 star ,dubai,Iraq,1559,3266
1998,2 star,dubai,Iraq,1595,5529
1998,5 star,sharjah,Iraq,613,919
1998,4 star,sharjah,Iraq,691,2752
1998,3 star ,sharjah,Iraq,0,0
1998,2 star,sharjah,Iraq,0,0
1997,5 star,abu dhabi,Iraq,138,557
1997,4 star,abu dhabi,Iraq,673,3519
1997,3 star ,abu dhabi,Iraq,24,57
1997,2 star,abu dhabi,Iraq,0,0
1997,5 star,dubai,Iraq,560,1531
1997,4 star,dubai,Iraq,2329,8053
1997,3 star ,dubai,Iraq,1131,3415
1997,2 star,dubai,Iraq,860,3529
1997,5 star,sharjah,Iraq,239,595
1997,4 star,sharjah,Iraq,435,1760
1997,3 star ,sharjah,Iraq,0,0
1997,2 star,sharjah,Iraq,0,0
1996,5 star,abu dhabi,Iraq,274,628
1996,4 star,abu dhabi,Iraq,528,2041
1996,3 star ,abu dhabi,Iraq,41,58
1996,2 star,abu dhabi,Iraq,0,0
1996,5 star,dubai,Iraq,613,1424
1996,4 star,dubai,Iraq,255,889
1996,3 star ,dubai,Iraq,278,570
1996,2 star,dubai,Iraq,370,999
1996,5 star,sharjah,Iraq,365,1392
1996,4 star,sharjah,Iraq,112,215
1996,3 star ,sharjah,Iraq,0,0
1996,2 star,sharjah,Iraq,0,0
1995,5 star,abu dhabi,Lebanon,7101,15276
1995,4 star,abu dhabi,Lebanon,3566,16969
1995,3 star ,abu dhabi,Lebanon,219,540
1995,2 star,abu dhabi,Lebanon,0,0
1995,5 star,dubai,Lebanon,9264,20004
1995,4 star,dubai,Lebanon,2389,5216
1995,3 star ,dubai,Lebanon,1534,4276
1995,2 star,dubai,Lebanon,1929,5075
1995,5 star,sharjah,Lebanon,1175,5560
1995,4 star,sharjah,Lebanon,1579,7194
1995,3 star ,sharjah,Lebanon,0,0
1995,2 star,sharjah,Lebanon,0,0
1995,5 star, Ajman and Umm Al-Qiwain,Lebanon,0,0
1995,4 star, Ajman and Umm Al-Qiwain,Lebanon,0,0
1995,3 star , Ajman and Umm Al-Qiwain,Lebanon,0,0
1995,2 star, Ajman and Umm Al-Qiwain,Lebanon,0,0
1995,5 star,  Ras Al Khaima & Fujeira ,Lebanon,0,0
1995,4 star,  Ras Al Khaima & Fujeira ,Lebanon,0,0
1995,3 star ,  Ras Al Khaima & Fujeira ,Lebanon,0,0
1995,2 star,  Ras Al Khaima & Fujeira ,Lebanon,0,0
1994,5 star,abu dhabi,Lebanon,5032,14024
1994,4 star,abu dhabi,Lebanon,3264,17165
1994,3 star ,abu dhabi,Lebanon,238,445
1994,2 star,abu dhabi,Lebanon,0,0
1994,5 star,dubai,Lebanon,6481,14534
1994,4 star,dubai,Lebanon,3757,8868
1994,3 star ,dubai,Lebanon,1045,3512
1994,2 star,dubai,Lebanon,1538,3594
1994,5 star,sharjah,Lebanon,1763,7953
1994,4 star,sharjah,Lebanon,922,10923
1994,3 star ,sharjah,Lebanon,0,0
1994,2 star,sharjah,Lebanon,0,0
1994,5 star, Ajman and Umm Al-Qiwain,Lebanon,0,0
1994,4 star, Ajman and Umm Al-Qiwain,Lebanon,0,0
1994,3 star , Ajman and Umm Al-Qiwain,Lebanon,0,0
1994,2 star, Ajman and Umm Al-Qiwain,Lebanon,0,0
1994,5 star,  Ras Al Khaima & Fujeira ,Lebanon,0,0
1994,4 star,  Ras Al Khaima & Fujeira ,Lebanon,0,0
1994,3 star ,  Ras Al Khaima & Fujeira ,Lebanon,0,0
1994,2 star,  Ras Al Khaima & Fujeira ,Lebanon,0,0
1993,5 star,abu dhabi,Lebanon,3145,11460
1993,4 star,abu dhabi,Lebanon,2828,18744
1993,3 star ,abu dhabi,Lebanon,326,487
1993,2 star,abu dhabi,Lebanon,0,0
1993,5 star,dubai,Lebanon,5985,14215
1993,4 star,dubai,Lebanon,2862,6797
1993,3 star ,dubai,Lebanon,1013,4420
1993,2 star,dubai,Lebanon,710,1649
1993,5 star,sharjah,Lebanon,2052,8339
1993,4 star,sharjah,Lebanon,1375,15193
1993,3 star ,sharjah,Lebanon,0,0
1993,2 star,sharjah,Lebanon,0,0
1993,5 star, Ajman and Umm Al-Qiwain,Lebanon,0,0
1993,4 star, Ajman and Umm Al-Qiwain,Lebanon,0,0
1993,3 star , Ajman and Umm Al-Qiwain,Lebanon,0,0
1993,2 star, Ajman and Umm Al-Qiwain,Lebanon,0,0
1993,5 star,  Ras Al Khaima & Fujeira ,Lebanon,0,0
1993,4 star,  Ras Al Khaima & Fujeira ,Lebanon,0,0
1993,3 star ,  Ras Al Khaima & Fujeira ,Lebanon,0,0
1993,2 star,  Ras Al Khaima & Fujeira ,Lebanon,0,0
1992,5 star,abu dhabi,Lebanon,4755,14357
1992,4 star,abu dhabi,Lebanon,2807,24573
1992,3 star ,abu dhabi,Lebanon,440,649
1992,2 star,abu dhabi,Lebanon,0,0
1992,5 star,dubai,Lebanon,6707,13814
1992,4 star,dubai,Lebanon,1836,4147
1992,3 star ,dubai,Lebanon,849,2549
1992,2 star,dubai,Lebanon,1281,2324
1992,5 star,sharjah,Lebanon,2822,9989
1992,4 star,sharjah,Lebanon,1589,15424
1992,3 star ,sharjah,Lebanon,0,0
1992,2 star,sharjah,Lebanon,0,0
1992,5 star, Ajman and Umm Al-Qiwain,Lebanon,0,0
1992,4 star, Ajman and Umm Al-Qiwain,Lebanon,0,0
1992,3 star , Ajman and Umm Al-Qiwain,Lebanon,0,0
1992,2 star, Ajman and Umm Al-Qiwain,Lebanon,0,0
1992,5 star,  Ras Al Khaima & Fujeira ,Lebanon,0,0
1992,4 star,  Ras Al Khaima & Fujeira ,Lebanon,0,0
1992,3 star ,  Ras Al Khaima & Fujeira ,Lebanon,0,0
1992,2 star,  Ras Al Khaima & Fujeira ,Lebanon,0,0
1991,5 star,abu dhabi,Lebanon,2432,9629
1991,4 star,abu dhabi,Lebanon,2173,20535
1991,3 star ,abu dhabi,Lebanon,373,801
1991,2 star,abu dhabi,Lebanon,0,0
1991,5 star,dubai,Lebanon,5834,11338
1991,4 star,dubai,Lebanon,795,3210
1991,3 star ,dubai,Lebanon,641,1932
1991,2 star,dubai,Lebanon,874,1430
1991,5 star,sharjah,Lebanon,2803,9504
1991,4 star,sharjah,Lebanon,1482,15597
1991,3 star ,sharjah,Lebanon,0,0
1991,2 star,sharjah,Lebanon,0,0
1991,5 star, Ajman and Umm Al-Qiwain,Lebanon,0,0
1991,4 star, Ajman and Umm Al-Qiwain,Lebanon,0,0
1991,3 star , Ajman and Umm Al-Qiwain,Lebanon,0,0
1991,2 star, Ajman and Umm Al-Qiwain,Lebanon,0,0
1991,5 star,  Ras Al Khaima & Fujeira ,Lebanon,0,0
1991,4 star,  Ras Al Khaima & Fujeira ,Lebanon,0,0
1991,3 star ,  Ras Al Khaima & Fujeira ,Lebanon,0,0
1991,2 star,  Ras Al Khaima & Fujeira ,Lebanon,0,0
1990,5 star,abu dhabi,Lebanon,3044,10331
1990,4 star,abu dhabi,Lebanon,2768,31977
1990,3 star ,abu dhabi,Lebanon,247,424
1990,2 star,abu dhabi,Lebanon,0,0
1990,5 star,dubai,Lebanon,4254,11474
1990,4 star,dubai,Lebanon,2208,5531
1990,3 star ,dubai,Lebanon,902,1793
1990,2 star,dubai,Lebanon,324,454
1990,5 star,sharjah,Lebanon,3265,12848
1990,4 star,sharjah,Lebanon,1835,25860
1990,3 star ,sharjah,Lebanon,0,0
1990,2 star,sharjah,Lebanon,0,0
1990,5 star, Ajman and Umm Al-Qiwain,Lebanon,0,0
1990,4 star, Ajman and Umm Al-Qiwain,Lebanon,0,0
1990,3 star , Ajman and Umm Al-Qiwain,Lebanon,0,0
1990,2 star, Ajman and Umm Al-Qiwain,Lebanon,0,0
1990,5 star,  Ras Al Khaima & Fujeira ,Lebanon,0,0
1990,4 star,  Ras Al Khaima & Fujeira ,Lebanon,0,0
1990,3 star ,  Ras Al Khaima & Fujeira ,Lebanon,0,0
1990,2 star,  Ras Al Khaima & Fujeira ,Lebanon,0,0
1989,5 star,abu dhabi,Lebanon,3157,9955
1989,4 star,abu dhabi,Lebanon,2248,13700
1989,3 star ,abu dhabi,Lebanon,0,0
1989,2 star,abu dhabi,Lebanon,0,0
1989,5 star,dubai,Lebanon,5525,14794
1989,4 star,dubai,Lebanon,1534,6747
1989,3 star ,dubai,Lebanon,744,2359
1989,2 star,dubai,Lebanon,325,758
1989,5 star,sharjah,Lebanon,5024,39586
1989,4 star,sharjah,Lebanon,2239,32220
1989,3 star ,sharjah,Lebanon,0,0
1989,2 star,sharjah,Lebanon,0,0
1989,5 star, Ajman and Umm Al-Qiwain,Lebanon,0,0
1989,4 star, Ajman and Umm Al-Qiwain,Lebanon,0,0
1989,3 star , Ajman and Umm Al-Qiwain,Lebanon,0,0
1989,2 star, Ajman and Umm Al-Qiwain,Lebanon,0,0
1989,5 star,  Ras Al Khaima & Fujeira ,Lebanon,0,0
1989,4 star,  Ras Al Khaima & Fujeira ,Lebanon,0,0
1989,3 star ,  Ras Al Khaima & Fujeira ,Lebanon,0,0
1989,2 star,  Ras Al Khaima & Fujeira ,Lebanon,0,0
1988,5 star,abu dhabi,Lebanon,6806,13501
1988,4 star,abu dhabi,Lebanon,1786,12933
1988,3 star ,abu dhabi,Lebanon,0,0
1988,2 star,abu dhabi,Lebanon,0,0
1988,5 star,dubai,Lebanon,6498,15501
1988,4 star,dubai,Lebanon,1532,6601
1988,3 star ,dubai,Lebanon,247,659
1988,2 star,dubai,Lebanon,55,82
1988,5 star,sharjah,Lebanon,5338,42578
1988,4 star,sharjah,Lebanon,1755,15651
1988,3 star ,sharjah,Lebanon,0,0
1988,2 star,sharjah,Lebanon,0,0
1988,5 star, Ajman and Umm Al-Qiwain,Lebanon,0,0
1988,4 star, Ajman and Umm Al-Qiwain,Lebanon,0,0
1988,3 star , Ajman and Umm Al-Qiwain,Lebanon,0,0
1988,2 star, Ajman and Umm Al-Qiwain,Lebanon,0,0
1988,5 star,  Ras Al Khaima & Fujeira ,Lebanon,0,0
1988,4 star,  Ras Al Khaima & Fujeira ,Lebanon,0,0
1988,3 star ,  Ras Al Khaima & Fujeira ,Lebanon,0,0
1988,2 star,  Ras Al Khaima & Fujeira ,Lebanon,0,0
1987,5 star,abu dhabi,Lebanon,3212,11090
1987,4 star,abu dhabi,Lebanon,1884,13893
1987,3 star ,abu dhabi,Lebanon,0,0
1987,2 star,abu dhabi,Lebanon,0,0
1987,5 star,dubai,Lebanon,5849,14083
1987,4 star,dubai,Lebanon,1746,5359
1987,3 star ,dubai,Lebanon,83,668
1987,2 star,dubai,Lebanon,13,18
1987,5 star,sharjah,Lebanon,4287,42112
1987,4 star,sharjah,Lebanon,1151,10869
1987,3 star ,sharjah,Lebanon,0,0
1987,2 star,sharjah,Lebanon,0,0
1987,5 star, Ajman and Umm Al-Qiwain,Lebanon,0,0
1987,4 star, Ajman and Umm Al-Qiwain,Lebanon,0,0
1987,3 star , Ajman and Umm Al-Qiwain,Lebanon,0,0
1987,2 star, Ajman and Umm Al-Qiwain,Lebanon,0,0
1987,5 star,  Ras Al Khaima & Fujeira ,Lebanon,0,0
1987,4 star,  Ras Al Khaima & Fujeira ,Lebanon,0,0
1987,3 star ,  Ras Al Khaima & Fujeira ,Lebanon,0,0
1987,2 star,  Ras Al Khaima & Fujeira ,Lebanon,0,0
1986,5 star,abu dhabi,Lebanon,2885,8013
1986,4 star,abu dhabi,Lebanon,1837,10389
1986,3 star ,abu dhabi,Lebanon,0,0
1986,2 star,abu dhabi,Lebanon,0,0
1986,5 star,dubai,Lebanon,7010,14779
1986,4 star,dubai,Lebanon,1045,4344
1986,3 star ,dubai,Lebanon,77,853
1986,2 star,dubai,Lebanon,13,25
1986,5 star,sharjah and Ajman,Lebanon,2055,9351
1986,4 star,sharjah and Ajman,Lebanon,1045,14354
1986,3 star ,sharjah and Ajman,Lebanon,0,0
1986,2 star,sharjah and Ajman,Lebanon,0,0
1986,5 star, Umm Al-Qiwain,Lebanon,0,0
1986,4 star, Umm Al-Qiwain,Lebanon,0,0
1986,3 star , Umm Al-Qiwain,Lebanon,0,0
1986,2 star, Umm Al-Qiwain,Lebanon,0,0
1986,5 star,  Ras Al Khaima & Fujeira ,Lebanon,0,0
1986,4 star,  Ras Al Khaima & Fujeira ,Lebanon,0,0
1986,3 star ,  Ras Al Khaima & Fujeira ,Lebanon,0,0
1986,2 star,  Ras Al Khaima & Fujeira ,Lebanon,0,0
