year,class,emirate,nationality,guests,nights
1993,4 star,sharjah and ajman,Pakistan,0,12977
1993,5 star,Umm Al-Qiwain,African countries,0,0
1993,5 star,Umm Al-Qiwain,Bangladish,0,0
1993,5 star,Umm Al-Qiwain,India,0,0
1993,5 star,Umm Al-Qiwain,Iran,0,0
1993,5 star,Umm Al-Qiwain,Japan,0,0
1993,5 star,Umm Al-Qiwain,Other Asian countries,0,0
1993,5 star,Umm Al-Qiwain,Pakistan,0,0
1993,5 star,Ras Al Khaima & Fujeira,African countries,0,0
1993,5 star,Ras Al Khaima & Fujeira,Bangladish,0,0
1993,5 star,Ras Al Khaima & Fujeira,India,0,0
1993,5 star,Ras Al Khaima & Fujeira,Iran,0,0
1993,5 star,Ras Al Khaima & Fujeira,Japan,0,0
1993,5 star,Ras Al Khaima & Fujeira,Other Asian countries,0,0
1993,5 star,Ras Al Khaima & Fujeira,Pakistan,0,0
1993,5 star,abu dhabi,African countries,1805,6178
1993,5 star,abu dhabi,Bangladish,1068,3290
1993,5 star,abu dhabi,India,3077,7647
1993,5 star,abu dhabi,Iran,292,1027
1993,5 star,abu dhabi,Japan,2857,15556
1993,5 star,abu dhabi,Other Asian countries,34933,62186
1993,5 star,abu dhabi,Pakistan,725,1889
1993,5 star,dubai,African countries,7233,14224
1993,5 star,dubai,Bangladish,511,968
1993,5 star,dubai,India,8541,19543
1993,5 star,dubai,Iran,2322,6870
1993,5 star,dubai,Japan,6748,16296
1993,5 star,dubai,Other Asian countries,78095,129937
1993,5 star,dubai,Pakistan,7336,15748
1993,5 star,sharjah and ajman,African countries,303,1366
1993,5 star,sharjah and ajman,Bangladish,8798,29059
1993,5 star,sharjah and ajman,India,8244,22409
1993,5 star,sharjah and ajman,Iran,492,3768
1993,5 star,sharjah and ajman,Japan,330,1615
1993,5 star,sharjah and ajman,Other Asian countries,3997,17937
1993,5 star,sharjah and ajman,Pakistan,1623,4234
1994,2 star,Umm Al-Qiwain,African countries,0,0
1994,2 star,Umm Al-Qiwain,Bangladish,0,0
1994,2 star,Umm Al-Qiwain,India,0,0
1994,2 star,Umm Al-Qiwain,Iran,0,0
1994,2 star,Umm Al-Qiwain,Japan,0,0
1994,2 star,Umm Al-Qiwain,Other Asian countries,0,0
1994,2 star,Umm Al-Qiwain,Pakistan,0,0
1994,2 star,Ras Al Khaima & Fujeira,African countries,0,0
1994,2 star,Ras Al Khaima & Fujeira,Bangladish,0,0
