year,class,item,emirate,nationality,value
2003,3 star,nights,Ajman and Umm Al-Qiwain,Other Asian countries,0
2003,2 star,guests,Ajman and Umm Al-Qiwain,Other Asian countries,295
2003,2 star,nights,Ajman and Umm Al-Qiwain,Other Asian countries,4959
2003,5 star,guests,Ras Al Khaima & Fujeira,Other Asian countries,1601
2003,5 star,nights,Ras Al Khaima & Fujeira,Other Asian countries,5144
2003,4 star,guests,Ras Al Khaima & Fujeira,Other Asian countries,2270
2003,4star,nights,Ras Al Khaima & Fujeira,Other Asian countries,3275
2003,3 star,guests,Ras Al Khaima & Fujeira,Other Asian countries,2009
2003,3 star,nights,Ras Al Khaima & Fujeira,Other Asian countries,4063
2003,2 star,guests,Ras Al Khaima & Fujeira,Other Asian countries,0
2003,2 star,nights,Ras Al Khaima & Fujeira,Other Asian countries,0
2002,5 star,guests,abu dhabi,Other Asian countries,26983
2002,5 star,nights,abu dhabi,Other Asian countries,61077
2002,4 star,guests,abu dhabi,Other Asian countries,40911
2002,4star,nights,abu dhabi,Other Asian countries,102475
2002,3 star,guests,abu dhabi,Other Asian countries,415
2002,3 star,nights,abu dhabi,Other Asian countries,968
2002,2 star,guests,abu dhabi,Other Asian countries,0
2002,2 star,nights,abu dhabi,Other Asian countries,0
2002,5 star,guests,dubai,Other Asian countries,66647
2002,5 star,nights,dubai,Other Asian countries,137282
2002,4 star,guests,dubai,Other Asian countries,51377
2002,4star,nights,dubai,Other Asian countries,100862
2002,3 star,guests,dubai,Other Asian countries,80603
2002,3 star,nights,dubai,Other Asian countries,143572
2002,2 star,guests,dubai,Other Asian countries,9832
2002,2 star,nights,dubai,Other Asian countries,20595
2002,5 star,guests,sharjah,Other Asian countries,3321
2002,5 star,nights,sharjah,Other Asian countries,11334
2002,4 star,guests,sharjah,Other Asian countries,4217
2002,4star,nights,sharjah,Other Asian countries,15071
2002,3 star,guests,sharjah,Other Asian countries,3173
2002,3 star,nights,sharjah,Other Asian countries,5808
2002,2 star,guests,sharjah,Other Asian countries,734
2002,2 star,nights,sharjah,Other Asian countries,2233
2002,5 star,guests,Ajman and Umm Al-Qiwain,Other Asian countries,981
2002,5 star,nights,Ajman and Umm Al-Qiwain,Other Asian countries,1577
2002,4 star,guests,Ajman and Umm Al-Qiwain,Other Asian countries,912
2002,4star,nights,Ajman and Umm Al-Qiwain,Other Asian countries,1471
2002,3 star,guests,Ajman and Umm Al-Qiwain,Other Asian countries,0
2002,3 star,nights,Ajman and Umm Al-Qiwain,Other Asian countries,0
2002,2 star,guests,Ajman and Umm Al-Qiwain,Other Asian countries,893
2002,2 star,nights,Ajman and Umm Al-Qiwain,Other Asian countries,1668
2002,5 star,guests,Ras Al Khaima & Fujeira,Other Asian countries,463
2002,5 star,nights,Ras Al Khaima & Fujeira,Other Asian countries,832
2002,4 star,guests,Ras Al Khaima & Fujeira,Other Asian countries,950
2002,4star,nights,Ras Al Khaima & Fujeira,Other Asian countries,1814
2002,3 star,guests,Ras Al Khaima & Fujeira,Other Asian countries,1339
2002,3 star,nights,Ras Al Khaima & Fujeira,Other Asian countries,3708
2002,2 star,guests,Ras Al Khaima & Fujeira,Other Asian countries,0
2002,2 star,nights,Ras Al Khaima & Fujeira,Other Asian countries,0
2001,5 star,guests,abu dhabi,Other Asian countries,19951
2001,5 star,nights,abu dhabi,Other Asian countries,43974
2001,4 star,guests,abu dhabi,Other Asian countries,25922
2001,4star,nights,abu dhabi,Other Asian countries,56226
2001,3 star,guests,abu dhabi,Other Asian countries,407
2001,3 star,nights,abu dhabi,Other Asian countries,1101
2001,2 star,guests,abu dhabi,Other Asian countries,0
2001,2 star,nights,abu dhabi,Other Asian countries,0
2001,5 star,guests,dubai,Other Asian countries,44778
2001,5 star,nights,dubai,Other Asian countries,104240
2001,4 star,guests,dubai,Other Asian countries,60725
2001,4star,nights,dubai,Other Asian countries,111843
2001,3 star,guests,dubai,Other Asian countries,39130
2001,3 star,nights,dubai,Other Asian countries,77675
2001,2 star,guests,dubai,Other Asian countries,9990
2001,2 star,nights,dubai,Other Asian countries,20244
2001,5 star,guests,sharjah,Other Asian countries,1884
2001,5 star,nights,sharjah,Other Asian countries,6803
2001,4 star,guests,sharjah,Other Asian countries,5553
2001,4star,nights,sharjah,Other Asian countries,12161
2001,3 star,guests,sharjah,Other Asian countries,0
2001,3 star,nights,sharjah,Other Asian countries,0
2001,2 star,guests,sharjah,Other Asian countries,0
2001,2 star,nights,sharjah,Other Asian countries,0
2001,5 star,guests,Ajman and Umm Al-Qiwain,Other Asian countries,0
2001,5 star,nights,Ajman and Umm Al-Qiwain,Other Asian countries,0
2001,4 star,guests,Ajman and Umm Al-Qiwain,Other Asian countries,1408
2001,4star,nights,Ajman and Umm Al-Qiwain,Other Asian countries,2744
2001,3 star,guests,Ajman and Umm Al-Qiwain,Other Asian countries,0
2001,3 star,nights,Ajman and Umm Al-Qiwain,Other Asian countries,0
2001,2 star,guests,Ajman and Umm Al-Qiwain,Other Asian countries,0
2001,2 star,nights,Ajman and Umm Al-Qiwain,Other Asian countries,0
2001,5 star,guests,Ras Al Khaima & Fujeira,Other Asian countries,440
2001,5 star,nights,Ras Al Khaima & Fujeira,Other Asian countries,922
2001,4 star,guests,Ras Al Khaima & Fujeira,Other Asian countries,1175
2001,4star,nights,Ras Al Khaima & Fujeira,Other Asian countries,3393
2001,3 star,guests,Ras Al Khaima & Fujeira,Other Asian countries,1519
2001,3 star,nights,Ras Al Khaima & Fujeira,Other Asian countries,2934
2001,2 star,guests,Ras Al Khaima & Fujeira,Other Asian countries,0
2001,2 star,nights,Ras Al Khaima & Fujeira,Other Asian countries,0
2000,5 star,guests,abu dhabi,Other Asian countries,29522
2000,5 star,nights,abu dhabi,Other Asian countries,53200
2000,4 star,guests,abu dhabi,Other Asian countries,14280
2000,4star,nights,abu dhabi,Other Asian countries,7894
2000,3 star,guests,abu dhabi,Other Asian countries,439
2000,3 star,nights,abu dhabi,Other Asian countries,1484
2000,2 star,guests,abu dhabi,Other Asian countries,0
2000,2 star,nights,abu dhabi,Other Asian countries,0
2000,5 star,guests,dubai,Other Asian countries,41208
2000,5 star,nights,dubai,Other Asian countries,107292
2000,4 star,guests,dubai,Other Asian countries,44962
2000,4star,nights,dubai,Other Asian countries,82307
2000,3 star,guests,dubai,Other Asian countries,44073
2000,3 star,nights,dubai,Other Asian countries,96170
2000,2 star,guests,dubai,Other Asian countries,9980
2000,2 star,nights,dubai,Other Asian countries,24552
2000,5 star,guests,sharjah,Other Asian countries,2062
2000,5 star,nights,sharjah,Other Asian countries,8769
2000,4 star,guests,sharjah,Other Asian countries,9144
2000,4star,nights,sharjah,Other Asian countries,30570
2000,3 star,guests,sharjah,Other Asian countries,0
2000,3 star,nights,sharjah,Other Asian countries,0
2000,2 star,guests,sharjah,Other Asian countries,0
2000,2 star,nights,sharjah,Other Asian countries,0
1999,5 star,guests,abu dhabi,Other Asian countries,28347
1999,5 star,nights,abu dhabi,Other Asian countries,43497
1999,4 star,guests,abu dhabi,Other Asian countries,15996
1999,4star,nights,abu dhabi,Other Asian countries,55239
1999,3 star,guests,abu dhabi,Other Asian countries,494
1999,3 star,nights,abu dhabi,Other Asian countries,3218
1999,2 star,guests,abu dhabi,Other Asian countries,0
1999,2 star,nights,abu dhabi,Other Asian countries,0
1999,5 star,guests,dubai,Other Asian countries,55254
1999,5 star,nights,dubai,Other Asian countries,113812
1999,4 star,guests,dubai,Other Asian countries,62999
1999,4star,nights,dubai,Other Asian countries,125123
1999,3 star,guests,dubai,Other Asian countries,8577
1999,3 star,nights,dubai,Other Asian countries,33432
1999,2 star,guests,dubai,Other Asian countries,6257
1999,2 star,nights,dubai,Other Asian countries,14421
1999,5 star,guests,sharjah,Other Asian countries,3261
1999,5 star,nights,sharjah,Other Asian countries,6944
1999,4 star,guests,sharjah,Other Asian countries,6358
1999,4star,nights,sharjah,Other Asian countries,22277
1999,3 star,guests,sharjah,Other Asian countries,0
1999,3 star,nights,sharjah,Other Asian countries,0
1999,2 star,guests,sharjah,Other Asian countries,0
1999,2 star,nights,sharjah,Other Asian countries,0
1998,5 star,guests,abu dhabi,Other Asian countries,19291
1998,5 star,nights,abu dhabi,Other Asian countries,8785
1998,4 star,guests,abu dhabi,Other Asian countries,821
1998,4star,nights,abu dhabi,Other Asian countries,54846
1998,3 star,guests,abu dhabi,Other Asian countries,341
1998,3 star,nights,abu dhabi,Other Asian countries,1746
1998,2 star,guests,abu dhabi,Other Asian countries,0
1998,2 star,nights,abu dhabi,Other Asian countries,0
1998,5 star,guests,dubai,Other Asian countries,79049
1998,5 star,nights,dubai,Other Asian countries,186114
1998,4 star,guests,dubai,Other Asian countries,45721
1998,4star,nights,dubai,Other Asian countries,103260
1998,3 star,guests,dubai,Other Asian countries,9303
1998,3 star,nights,dubai,Other Asian countries,25446
1998,2 star,guests,dubai,Other Asian countries,8011
1998,2 star,nights,dubai,Other Asian countries,18145
1998,5 star,guests,sharjah,Other Asian countries,2011
1998,5 star,nights,sharjah,Other Asian countries,5045
1998,4 star,guests,sharjah,Other Asian countries,7836
1998,4star,nights,sharjah,Other Asian countries,19898
1998,3 star,guests,sharjah,Other Asian countries,0
1998,3 star,nights,sharjah,Other Asian countries,0
1998,2 star,guests,sharjah,Other Asian countries,0
1998,2 star,nights,sharjah,Other Asian countries,0
1997,5 star,guests,abu dhabi,Other Asian countries,15520
1997,5 star,nights,abu dhabi,Other Asian countries,39074
1997,4 star,guests,abu dhabi,Other Asian countries,9266
1997,4star,nights,abu dhabi,Other Asian countries,48826
1997,3 star,guests,abu dhabi,Other Asian countries,313
1997,3 star,nights,abu dhabi,Other Asian countries,1300
1997,2 star,guests,abu dhabi,Other Asian countries,0
1997,2 star,nights,abu dhabi,Other Asian countries,0
1997,5 star,guests,dubai,Other Asian countries,81237
1997,5 star,nights,dubai,Other Asian countries,140298
1997,4 star,guests,dubai,Other Asian countries,34413
1997,4star,nights,dubai,Other Asian countries,76881
1997,3 star,guests,dubai,Other Asian countries,7751
1997,3 star,nights,dubai,Other Asian countries,19904
1997,2 star,guests,dubai,Other Asian countries,5770
1997,2 star,nights,dubai,Other Asian countries,14360
1997,5 star,guests,sharjah,Other Asian countries,2189
1997,5 star,nights,sharjah,Other Asian countries,6191
1997,4 star,guests,sharjah,Other Asian countries,8320
1997,4star,nights,sharjah,Other Asian countries,16186
1997,3 star,guests,sharjah,Other Asian countries,0
1997,3 star,nights,sharjah,Other Asian countries,0
1997,2 star,guests,sharjah,Other Asian countries,0
1997,2 star,nights,sharjah,Other Asian countries,0
1996,5 star,guests,abu dhabi,Other Asian countries,32279
1996,5 star,nights,abu dhabi,Other Asian countries,68939
1996,4 star,guests,abu dhabi,Other Asian countries,8664
1996,4star,nights,abu dhabi,Other Asian countries,34659
1996,3 star,guests,abu dhabi,Other Asian countries,113
1996,3 star,nights,abu dhabi,Other Asian countries,293
1996,2 star,guests,abu dhabi,Other Asian countries,0
1996,2 star,nights,abu dhabi,Other Asian countries,0
1996,5 star,guests,dubai,Other Asian countries,77670
1996,5 star,nights,dubai,Other Asian countries,121627
1996,4 star,guests,dubai,Other Asian countries,30389
1996,4star,nights,dubai,Other Asian countries,79747
1996,3 star,guests,dubai,Other Asian countries,9253
1996,3 star,nights,dubai,Other Asian countries,33863
1996,2 star,guests,dubai,Other Asian countries,6890
1996,2 star,nights,dubai,Other Asian countries,21036
1996,5 star,guests,sharjah,Other Asian countries,5728
1996,5 star,nights,sharjah,Other Asian countries,11895
1996,4 star,guests,sharjah,Other Asian countries,6276
1996,4star,nights,sharjah,Other Asian countries,35371
1996,3 star,guests,sharjah,Other Asian countries,0
1996,3 star,nights,sharjah,Other Asian countries,0
1996,2 star,guests,sharjah,Other Asian countries,0
1996,2 star,nights,sharjah,Other Asian countries,0
1995,5 star,guests,abu dhabi,African countries,2451
1995,5 star,nights,abu dhabi,African countries,6600
1995,4 star,guests,abu dhabi,African countries,1905
1995,4star,nights,abu dhabi,African countries,7277
1995,3 star,guests,abu dhabi,African countries,577
1995,3 star,nights,abu dhabi,African countries,2934
1995,2 star,guests,abu dhabi,African countries,0
1995,2 star,nights,abu dhabi,African countries,0
1995,5 star,guests,dubai,African countries,12974
1995,5 star,nights,dubai,African countries,21356
1995,4 star,guests,dubai,African countries,5989
1995,4star,nights,dubai,African countries,18937
1995,3 star,guests,dubai,African countries,5071
1995,3 star,nights,dubai,African countries,18000
1995,2 star,guests,dubai,African countries,21199
1995,2 star,nights,dubai,African countries,86372
1995,5 star,guests,sharjah,African countries,559
1995,5 star,nights,sharjah,African countries,1602
1995,4 star,guests,sharjah,African countries,3011
1995,4star,nights,sharjah,African countries,12529
1995,3 star,guests,sharjah,African countries,0
1995,3 star,nights,sharjah,African countries,0
1995,2 star,guests,sharjah,African countries,0
1995,2 star,nights,sharjah,African countries,0
1995,5 star,guests,Ajman and Umm Al-Qiwain,African countries,0
1995,5 star,nights,Ajman and Umm Al-Qiwain,African countries,0
1995,4 star,guests,Ajman and Umm Al-Qiwain,African countries,0
1995,4star,nights,Ajman and Umm Al-Qiwain,African countries,0
1995,3 star,guests,Ajman and Umm Al-Qiwain,African countries,0
1995,3 star,nights,Ajman and Umm Al-Qiwain,African countries,0
1995,2 star,guests,Ajman and Umm Al-Qiwain,African countries,0
1995,2 star,nights,Ajman and Umm Al-Qiwain,African countries,0
1995,5 star,guests,Ras Al Khaima & Fujeira,African countries,0
1995,5 star,nights,Ras Al Khaima & Fujeira,African countries,0
1995,4 star,guests,Ras Al Khaima & Fujeira,African countries,0
1995,4star,nights,Ras Al Khaima & Fujeira,African countries,0
1995,3 star,guests,Ras Al Khaima & Fujeira,African countries,0
1995,3 star,nights,Ras Al Khaima & Fujeira,African countries,0
1995,2 star,guests,Ras Al Khaima & Fujeira,African countries,0
1995,2 star,nights,Ras Al Khaima & Fujeira,African countries,0
1994,5 star,guests,abu dhabi,African countries,2598
1994,5 star,nights,abu dhabi,African countries,7437
1994,4 star,guests,abu dhabi,African countries,1120
1994,4star,nights,abu dhabi,African countries,5435
1994,3 star,guests,abu dhabi,African countries,13
1994,3 star,nights,abu dhabi,African countries,22
1994,2 star,guests,abu dhabi,African countries,0
1994,2 star,nights,abu dhabi,African countries,0
1994,5 star,guests,dubai,African countries,9929
1994,5 star,nights,dubai,African countries,20821
1994,4 star,guests,dubai,African countries,7832
1994,4star,nights,dubai,African countries,24335
1994,3 star,guests,dubai,African countries,2721
1994,3 star,nights,dubai,African countries,10871
1994,2 star,guests,dubai,African countries,17518
1994,2 star,nights,dubai,African countries,71740
1994,5 star,guests,sharjah,African countries,567
1994,5 star,nights,sharjah,African countries,1740
1994,4 star,guests,sharjah,African countries,912
1994,4star,nights,sharjah,African countries,6685
1994,3 star,guests,sharjah,African countries,0
1994,3 star,nights,sharjah,African countries,0
1994,2 star,guests,sharjah,African countries,0
1994,2 star,nights,sharjah,African countries,0
1994,5 star,guests,Ajman and Umm Al-Qiwain,African countries,0
1994,5 star,nights,Ajman and Umm Al-Qiwain,African countries,0
1994,4 star,guests,Ajman and Umm Al-Qiwain,African countries,0
1994,4star,nights,Ajman and Umm Al-Qiwain,African countries,0
1994,3 star,guests,Ajman and Umm Al-Qiwain,African countries,0
1994,3 star,nights,Ajman and Umm Al-Qiwain,African countries,0
1994,2 star,guests,Ajman and Umm Al-Qiwain,African countries,0
1994,2 star,nights,Ajman and Umm Al-Qiwain,African countries,0
1994,5 star,guests,Ras Al Khaima & Fujeira,African countries,0
1994,5 star,nights,Ras Al Khaima & Fujeira,African countries,0
1994,4 star,guests,Ras Al Khaima & Fujeira,African countries,0
1994,4star,nights,Ras Al Khaima & Fujeira,African countries,0
1994,3 star,guests,Ras Al Khaima & Fujeira,African countries,0
1994,3 star,nights,Ras Al Khaima & Fujeira,African countries,0
1994,2 star,guests,Ras Al Khaima & Fujeira,African countries,0
1994,2 star,nights,Ras Al Khaima & Fujeira,African countries,0
1993,5 star,guests,abu dhabi,African countries,1805
1993,5 star,nights,abu dhabi,African countries,6178
1993,4 star,guests,abu dhabi,African countries,1437
1993,4star,nights,abu dhabi,African countries,4413
1993,3 star,guests,abu dhabi,African countries,25
1993,3 star,nights,abu dhabi,African countries,69
1993,2 star,guests,abu dhabi,African countries,0
1993,2 star,nights,abu dhabi,African countries,0
1993,5 star,guests,dubai,African countries,7233
1993,5 star,nights,dubai,African countries,14224
1993,4 star,guests,dubai,African countries,6863
1993,4star,nights,dubai,African countries,18960
1993,3 star,guests,dubai,African countries,1955
1993,3 star,nights,dubai,African countries,7777
1993,2 star,guests,dubai,African countries,12798
1993,2 star,nights,dubai,African countries,47454
1993,5 star,guests,sharjah,African countries,303
1993,5 star,nights,sharjah,African countries,1366
1993,4 star,guests,sharjah,African countries,825
1993,4star,nights,sharjah,African countries,4954
1993,3 star,guests,sharjah,African countries,0
1993,3 star,nights,sharjah,African countries,0
1993,2 star,guests,sharjah,African countries,0
1993,2 star,nights,sharjah,African countries,0
1993,5 star,guests,Ajman and Umm Al-Qiwain,African countries,0
1993,5 star,nights,Ajman and Umm Al-Qiwain,African countries,0
1993,4 star,guests,Ajman and Umm Al-Qiwain,African countries,0
1993,4star,nights,Ajman and Umm Al-Qiwain,African countries,0
1993,3 star,guests,Ajman and Umm Al-Qiwain,African countries,0
1993,3 star,nights,Ajman and Umm Al-Qiwain,African countries,0
1993,2 star,guests,Ajman and Umm Al-Qiwain,African countries,0
1993,2 star,nights,Ajman and Umm Al-Qiwain,African countries,0
1993,5 star,guests,Ras Al Khaima & Fujeira,African countries,0
1993,5 star,nights,Ras Al Khaima & Fujeira,African countries,0
1993,4 star,guests,Ras Al Khaima & Fujeira,African countries,0
1993,4star,nights,Ras Al Khaima & Fujeira,African countries,0
1993,3 star,guests,Ras Al Khaima & Fujeira,African countries,0
1993,3 star,nights,Ras Al Khaima & Fujeira,African countries,0
1993,2 star,guests,Ras Al Khaima & Fujeira,African countries,0
1993,2 star,nights,Ras Al Khaima & Fujeira,African countries,0
1992,5 star,guests,abu dhabi,African countries,2259
1992,5 star,nights,abu dhabi,African countries,7446
1992,4 star,guests,abu dhabi,African countries,1375
1992,4star,nights,abu dhabi,African countries,5026
1992,3 star,guests,abu dhabi,African countries,40
1992,3 star,nights,abu dhabi,African countries,57
1992,2 star,guests,abu dhabi,African countries,0
1992,2 star,nights,abu dhabi,African countries,0
1992,5 star,guests,dubai,African countries,5261
1992,5 star,nights,dubai,African countries,10519
1992,4 star,guests,dubai,African countries,3852
1992,4star,nights,dubai,African countries,13692
1992,3 star,guests,dubai,African countries,1867
1992,3 star,nights,dubai,African countries,7903
1992,2 star,guests,dubai,African countries,13450
1992,2 star,nights,dubai,African countries,41358
1992,5 star,guests,sharjah,African countries,495
1992,5 star,nights,sharjah,African countries,1889
1992,4 star,guests,sharjah,African countries,575
1992,4star,nights,sharjah,African countries,5306
1992,3 star,guests,sharjah,African countries,0
1992,3 star,nights,sharjah,African countries,0
1992,2 star,guests,sharjah,African countries,0
1992,2 star,nights,sharjah,African countries,0
1992,5 star,guests,Ajman and Umm Al-Qiwain,African countries,0
1992,5 star,nights,Ajman and Umm Al-Qiwain,African countries,0
1992,4 star,guests,Ajman and Umm Al-Qiwain,African countries,0
1992,4star,nights,Ajman and Umm Al-Qiwain,African countries,0
1992,3 star,guests,Ajman and Umm Al-Qiwain,African countries,0
1992,3 star,nights,Ajman and Umm Al-Qiwain,African countries,0
1992,2 star,guests,Ajman and Umm Al-Qiwain,African countries,0
1992,2 star,nights,Ajman and Umm Al-Qiwain,African countries,0
1992,5 star,guests,Ras Al Khaima & Fujeira,African countries,0
1992,5 star,nights,Ras Al Khaima & Fujeira,African countries,0
1992,4 star,guests,Ras Al Khaima & Fujeira,African countries,0
1992,4star,nights,Ras Al Khaima & Fujeira,African countries,0
1992,3 star,guests,Ras Al Khaima & Fujeira,African countries,0
1992,3 star,nights,Ras Al Khaima & Fujeira,African countries,0
1992,2 star,guests,Ras Al Khaima & Fujeira,African countries,0
1992,2 star,nights,Ras Al Khaima & Fujeira,African countries,0
1991,5 star,guests,abu dhabi,African countries,1758
1991,5 star,nights,abu dhabi,African countries,4822
1991,4 star,guests,abu dhabi,African countries,881
1991,4star,nights,abu dhabi,African countries,4189
1991,3 star,guests,abu dhabi,African countries,14
1991,3 star,nights,abu dhabi,African countries,77
1991,2 star,guests,abu dhabi,African countries,0
1991,2 star,nights,abu dhabi,African countries,0
1991,5 star,guests,dubai,African countries,4128
1991,5 star,nights,dubai,African countries,8595
1991,4 star,guests,dubai,African countries,2731
1991,4star,nights,dubai,African countries,12613
1991,3 star,guests,dubai,African countries,746
1991,3 star,nights,dubai,African countries,2641
1991,2 star,guests,dubai,African countries,5659
1991,2 star,nights,dubai,African countries,25090
1991,5 star,guests,sharjah,African countries,607
1991,5 star,nights,sharjah,African countries,1618
1991,4 star,guests,sharjah,African countries,301
1991,4star,nights,sharjah,African countries,1681
1991,3 star,guests,sharjah,African countries,0
1991,3 star,nights,sharjah,African countries,0
1991,2 star,guests,sharjah,African countries,0
1991,2 star,nights,sharjah,African countries,0
1991,5 star,guests,Ajman and Umm Al-Qiwain,African countries,0
1991,5 star,nights,Ajman and Umm Al-Qiwain,African countries,0
1991,4 star,guests,Ajman and Umm Al-Qiwain,African countries,0
1991,4star,nights,Ajman and Umm Al-Qiwain,African countries,0
1991,3 star,guests,Ajman and Umm Al-Qiwain,African countries,0
1991,3 star,nights,Ajman and Umm Al-Qiwain,African countries,0
1991,2 star,guests,Ajman and Umm Al-Qiwain,African countries,0
1991,2 star,nights,Ajman and Umm Al-Qiwain,African countries,0
1991,5 star,guests,Ras Al Khaima & Fujeira,African countries,0
1991,5 star,nights,Ras Al Khaima & Fujeira,African countries,0
1991,4 star,guests,Ras Al Khaima & Fujeira,African countries,0
1991,4star,nights,Ras Al Khaima & Fujeira,African countries,0
1991,3 star,guests,Ras Al Khaima & Fujeira,African countries,0
1991,3 star,nights,Ras Al Khaima & Fujeira,African countries,0
1991,2 star,guests,Ras Al Khaima & Fujeira,African countries,0
1991,2 star,nights,Ras Al Khaima & Fujeira,African countries,0
1990,5 star,guests,abu dhabi,African countries,1907
1990,5 star,nights,abu dhabi,African countries,7122
1990,4 star,guests,abu dhabi,African countries,1275
1990,4star,nights,abu dhabi,African countries,6088
1990,3 star,guests,abu dhabi,African countries,16
1990,3 star,nights,abu dhabi,African countries,34
1990,2 star,guests,abu dhabi,African countries,0
1990,2 star,nights,abu dhabi,African countries,0
1990,5 star,guests,dubai,African countries,7062
1990,5 star,nights,dubai,African countries,10999
1990,4 star,guests,dubai,African countries,4456
1990,4star,nights,dubai,African countries,14186
1990,3 star,guests,dubai,African countries,948
1990,3 star,nights,dubai,African countries,2729
1990,2 star,guests,dubai,African countries,4325
1990,2 star,nights,dubai,African countries,18771
1990,5 star,guests,sharjah,African countries,183
1990,5 star,nights,sharjah,African countries,587
1990,4 star,guests,sharjah,African countries,305
1990,4star,nights,sharjah,African countries,1628
1990,3 star,guests,sharjah,African countries,0
1990,3 star,nights,sharjah,African countries,0
1990,2 star,guests,sharjah,African countries,0
1990,2 star,nights,sharjah,African countries,0
1990,5 star,guests,Ajman and Umm Al-Qiwain,African countries,0
1990,5 star,nights,Ajman and Umm Al-Qiwain,African countries,0
1990,4 star,guests,Ajman and Umm Al-Qiwain,African countries,0
1990,4star,nights,Ajman and Umm Al-Qiwain,African countries,0
1990,3 star,guests,Ajman and Umm Al-Qiwain,African countries,0
1990,3 star,nights,Ajman and Umm Al-Qiwain,African countries,0
1990,2 star,guests,Ajman and Umm Al-Qiwain,African countries,0
1990,2 star,nights,Ajman and Umm Al-Qiwain,African countries,0
1990,5 star,guests,Ras Al Khaima & Fujeira,African countries,0
1990,5 star,nights,Ras Al Khaima & Fujeira,African countries,0
1990,4 star,guests,Ras Al Khaima & Fujeira,African countries,0
1990,4star,nights,Ras Al Khaima & Fujeira,African countries,0
1990,3 star,guests,Ras Al Khaima & Fujeira,African countries,0
1990,3 star,nights,Ras Al Khaima & Fujeira,African countries,0
1990,2 star,guests,Ras Al Khaima & Fujeira,African countries,0
1990,2 star,nights,Ras Al Khaima & Fujeira,African countries,0
1989,5 star,guests,abu dhabi,African countries,1183
1989,5 star,nights,abu dhabi,African countries,3705
1989,4 star,guests,abu dhabi,African countries,1706
1989,4star,nights,abu dhabi,African countries,3938
1989,3 star,guests,abu dhabi,African countries,0
1989,3 star,nights,abu dhabi,African countries,0
1989,2 star,guests,abu dhabi,African countries,0
1989,2 star,nights,abu dhabi,African countries,0
1989,5 star,guests,dubai,African countries,5455
1989,5 star,nights,dubai,African countries,10085
1989,4 star,guests,dubai,African countries,3882
1989,4star,nights,dubai,African countries,15770
1989,3 star,guests,dubai,African countries,1380
1989,3 star,nights,dubai,African countries,3886
1989,2 star,guests,dubai,African countries,4118
1989,2 star,nights,dubai,African countries,23153
1989,5 star,guests,sharjah,African countries,1069
1989,5 star,nights,sharjah,African countries,4507
1989,4 star,guests,sharjah,African countries,259
1989,4star,nights,sharjah,African countries,2193
1989,3 star,guests,sharjah,African countries,0
1989,3 star,nights,sharjah,African countries,0
1989,2 star,guests,sharjah,African countries,0
1989,2 star,nights,sharjah,African countries,0
1989,5 star,guests,Ajman and Umm Al-Qiwain,African countries,0
1989,5 star,nights,Ajman and Umm Al-Qiwain,African countries,0
1989,4 star,guests,Ajman and Umm Al-Qiwain,African countries,0
1989,4star,nights,Ajman and Umm Al-Qiwain,African countries,0
1989,3 star,guests,Ajman and Umm Al-Qiwain,African countries,0
1989,3 star,nights,Ajman and Umm Al-Qiwain,African countries,0
1989,2 star,guests,Ajman and Umm Al-Qiwain,African countries,0
1989,2 star,nights,Ajman and Umm Al-Qiwain,African countries,0
1989,5 star,guests,Ras Al Khaima & Fujeira,African countries,0
1989,5 star,nights,Ras Al Khaima & Fujeira,African countries,0
1989,4 star,guests,Ras Al Khaima & Fujeira,African countries,0
1989,4star,nights,Ras Al Khaima & Fujeira,African countries,0
1989,3 star,guests,Ras Al Khaima & Fujeira,African countries,0
1989,3 star,nights,Ras Al Khaima & Fujeira,African countries,0
1989,2 star,guests,Ras Al Khaima & Fujeira,African countries,0
1989,2 star,nights,Ras Al Khaima & Fujeira,African countries,0
1988,5 star,guests,abu dhabi,African countries,1819
1988,5 star,nights,abu dhabi,African countries,4137
1988,4 star,guests,abu dhabi,African countries,1062
1988,4star,nights,abu dhabi,African countries,3590
1988,3 star,guests,abu dhabi,African countries,0
1988,3 star,nights,abu dhabi,African countries,0
1988,2 star,guests,abu dhabi,African countries,0
1988,2 star,nights,abu dhabi,African countries,0
1988,5 star,guests,dubai,African countries,5445
1988,5 star,nights,dubai,African countries,8175
1988,4 star,guests,dubai,African countries,3914
1988,4star,nights,dubai,African countries,11885
1988,3 star,guests,dubai,African countries,2590
1988,3 star,nights,dubai,African countries,13122
1988,2 star,guests,dubai,African countries,1044
1988,2 star,nights,dubai,African countries,5632
1988,5 star,guests,sharjah,African countries,1209
1988,5 star,nights,sharjah,African countries,3663
1988,4 star,guests,sharjah,African countries,242
1988,4star,nights,sharjah,African countries,2968
1988,3 star,guests,sharjah,African countries,0
1988,3 star,nights,sharjah,African countries,0
1988,2 star,guests,sharjah,African countries,0
1988,2 star,nights,sharjah,African countries,0
1988,5 star,guests,Ajman and Umm Al-Qiwain,African countries,0
1988,5 star,nights,Ajman and Umm Al-Qiwain,African countries,0
1988,4 star,guests,Ajman and Umm Al-Qiwain,African countries,0
1988,4star,nights,Ajman and Umm Al-Qiwain,African countries,0
1988,3 star,guests,Ajman and Umm Al-Qiwain,African countries,0
1988,3 star,nights,Ajman and Umm Al-Qiwain,African countries,0
1988,2 star,guests,Ajman and Umm Al-Qiwain,African countries,0
